date,time,stock,loaded_unloaded,warehouse_id,warehouse_name,x_length_m,y_length_m,z_height_m
2025-04-07,17:00,816,loaded,WH002,Okhla Depot,45,35,10
2025-04-07,06:00,1245,unloaded,WH003,Narela Hub,60,50,15
2025-04-07,09:00,1444,loaded,WH003,Narela Hub,60,50,15
2025-04-07,13:00,1191,unloaded,WH003,Narela Hub,60,50,15
2025-04-07,17:00,1432,loaded,WH003,Narela Hub,60,50,15
2025-04-08,06:00,1000,unloaded,WH001,Bawana Main,50,40,12
2025-04-08,09:00,1183,loaded,WH001,Bawana Main,50,40,12
2025-04-08,13:00,852,unloaded,WH001,Bawana Main,50,40,12
2025-04-08,17:00,1268,loaded,WH001,Bawana Main,50,40,12
2025-04-08,06:00,636,unloaded,WH002,Okhla Depot,45,35,10
2025-04-08,09:00,925,loaded,WH002,Okhla Depot,45,35,10
2025-04-08,13:00,519,unloaded,WH002,Okhla Depot,45,35,10
2025-04-08,17:00,937,loaded,WH002,Okhla Depot,45,35,10
2025-04-08,06:00,1113,unloaded,WH003,Narela Hub,60,50,15
2025-04-08,09:00,1402,loaded,WH003,Narela Hub,60,50,15
2025-04-08,13:00,1112,unloaded,WH003,Narela Hub,60,50,15
2025-04-08,17:00,1404,loaded,WH003,Narela Hub,60,50,15
2025-04-09,06:00,950,unloaded,WH001,Bawana Main,50,40,12
2025-04-09,09:00,1290,loaded,WH001,Bawana Main,50,40,12
2025-04-09,13:00,947,unloaded,WH001,Bawana Main,50,40,12
2025-04-09,17:00,1140,loaded,WH001,Bawana Main,50,40,12
2025-04-09,06:00,768,unloaded,WH002,Okhla Depot,45,35,10
2025-04-09,09:00,925,loaded,WH002,Okhla Depot,45,35,10
2025-04-09,13:00,621,unloaded,WH002,Okhla Depot,45,35,10
2025-04-09,17:00,983,loaded,WH002,Okhla Depot,45,35,10
2025-04-09,06:00,1361,unloaded,WH003,Narela Hub,60,50,15
2025-04-09,09:00,1404,loaded,WH003,Narela Hub,60,50,15
2025-04-09,13:00,1213,unloaded,WH003,Narela Hub,60,50,15
2025-04-09,17:00,1502,loaded,WH003,Narela Hub,60,50,15
2025-04-10,06:00,1099,unloaded,WH001,Bawana Main,50,40,12
2025-04-10,09:00,1288,loaded,WH001,Bawana Main,50,40,12
2025-04-10,13:00,1014,unloaded,WH001,Bawana Main,50,40,12
2025-04-10,17:00,1137,loaded,WH001,Bawana Main,50,40,12
2025-04-10,06:00,559,unloaded,WH002,Okhla Depot,45,35,10
2025-04-10,09:00,944,loaded,WH002,Okhla Depot,45,35,10
2025-04-10,13:00,700,unloaded,WH002,Okhla Depot,45,35,10
2025-04-10,17:00,888,loaded,WH002,Okhla Depot,45,35,10
2025-04-10,06:00,1179,unloaded,WH003,Narela Hub,60,50,15
2025-04-10,09:00,1455,loaded,WH003,Narela Hub,60,50,15
2025-04-10,13:00,1170,unloaded,WH003,Narela Hub,60,50,15
2025-04-10,17:00,1519,loaded,WH003,Narela Hub,60,50,15
2025-04-11,06:00,887,unloaded,WH001,Bawana Main,50,40,12
2025-04-11,09:00,1185,loaded,WH001,Bawana Main,50,40,12
2025-04-11,13:00,780,unloaded,WH001,Bawana Main,50,40,12
2025-04-11,17:00,1145,loaded,WH001,Bawana Main,50,40,12
2025-04-11,06:00,557,unloaded,WH002,Okhla Depot,45,35,10
2025-04-11,09:00,972,loaded,WH002,Okhla Depot,45,35,10
2025-04-11,13:00,681,unloaded,WH002,Okhla Depot,45,35,10
2025-04-11,17:00,831,loaded,WH002,Okhla Depot,45,35,10
2025-04-11,06:00,1353,unloaded,WH003,Narela Hub,60,50,15
2025-04-11,09:00,1485,loaded,WH003,Narela Hub,60,50,15
2025-04-11,13:00,1258,unloaded,WH003,Narela Hub,60,50,15
2025-04-11,17:00,1583,loaded,WH003,Narela Hub,60,50,15
2025-04-12,06:00,960,unloaded,WH001,Bawana Main,50,40,12
2025-04-12,09:00,1166,loaded,WH001,Bawana Main,50,40,12
2025-04-12,13:00,786,unloaded,WH001,Bawana Main,50,40,12
2025-04-12,17:00,1112,loaded,WH001,Bawana Main,50,40,12
2025-04-12,06:00,659,unloaded,WH002,Okhla Depot,45,35,10
2025-04-12,09:00,776,loaded,WH002,Okhla Depot,45,35,10
2025-04-12,13:00,530,unloaded,WH002,Okhla Depot,45,35,10
2025-04-12,17:00,826,loaded,WH002,Okhla Depot,45,35,10
2025-04-12,06:00,1216,unloaded,WH003,Narela Hub,60,50,15
2025-04-12,09:00,1478,loaded,WH003,Narela Hub,60,50,15
2025-04-12,13:00,1152,unloaded,WH003,Narela Hub,60,50,15
2025-04-12,17:00,1381,loaded,WH003,Narela Hub,60,50,15
2025-04-13,06:00,1002,unloaded,WH001,Bawana Main,50,40,12
2025-04-13,09:00,1110,loaded,WH001,Bawana Main,50,40,12
2025-04-13,13:00,797,unloaded,WH001,Bawana Main,50,40,12
2025-04-13,17:00,1131,loaded,WH001,Bawana Main,50,40,12
2025-04-13,06:00,584,unloaded,WH002,Okhla Depot,45,35,10
2025-04-13,09:00,898,loaded,WH002,Okhla Depot,45,35,10
2025-04-13,13:00,525,unloaded,WH002,Okhla Depot,45,35,10
2025-04-13,17:00,862,loaded,WH002,Okhla Depot,45,35,10
2025-04-13,06:00,1120,unloaded,WH003,Narela Hub,60,50,15
2025-04-13,09:00,1427,loaded,WH003,Narela Hub,60,50,15
2025-04-13,13:00,1244,unloaded,WH003,Narela Hub,60,50,15
2025-04-13,17:00,1415,loaded,WH003,Narela Hub,60,50,15
2025-04-14,06:00,1000,unloaded,WH001,Bawana Main,50,40,12
2025-04-14,09:00,1250,loaded,WH001,Bawana Main,50,40,12
2025-04-14,13:00,906,unloaded,WH001,Bawana Main,50,40,12
2025-04-14,17:00,1171,loaded,WH001,Bawana Main,50,40,12
2025-04-14,06:00,806,unloaded,WH002,Okhla Depot,45,35,10
2025-04-14,09:00,949,loaded,WH002,Okhla Depot,45,35,10
2025-04-14,13:00,697,unloaded,WH002,Okhla Depot,45,35,10
2025-04-14,17:00,966,loaded,WH002,Okhla Depot,45,35,10
2025-04-14,06:00,1257,unloaded,WH003,Narela Hub,60,50,15
2025-04-14,09:00,1545,loaded,WH003,Narela Hub,60,50,15
2025-04-14,13:00,1188,unloaded,WH003,Narela Hub,60,50,15
2025-04-14,17:00,1434,loaded,WH003,Narela Hub,60,50,15
2025-04-15,06:00,879,unloaded,WH001,Bawana Main,50,40,12
2025-04-15,09:00,1262,loaded,WH001,Bawana Main,50,40,12
2025-04-15,13:00,1067,unloaded,WH001,Bawana Main,50,40,12
2025-04-15,17:00,1244,loaded,WH001,Bawana Main,50,40,12
2025-04-15,06:00,762,unloaded,WH002,Okhla Depot,45,35,10
2025-04-15,09:00,976,loaded,WH002,Okhla Depot,45,35,10
2025-04-15,13:00,591,unloaded,WH002,Okhla Depot,45,35,10
2025-04-15,17:00,938,loaded,WH002,Okhla Depot,45,35,10
2025-04-15,06:00,1332,unloaded,WH003,Narela Hub,60,50,15
2025-04-15,09:00,1544,loaded,WH003,Narela Hub,60,50,15
2025-04-15,13:00,1322,unloaded,WH003,Narela Hub,60,50,15
2025-04-15,17:00,1590,loaded,WH003,Narela Hub,60,50,15
2025-04-16,06:00,911,unloaded,WH001,Bawana Main,50,40,12
2025-04-16,09:00,1223,loaded,WH001,Bawana Main,50,40,12
2025-04-16,13:00,960,unloaded,WH001,Bawana Main,50,40,12
2025-04-16,17:00,1267,loaded,WH001,Bawana Main,50,40,12
2025-04-16,06:00,721,unloaded,WH002,Okhla Depot,45,35,10
2025-04-16,09:00,960,loaded,WH002,Okhla Depot,45,35,10
2025-04-16,13:00,733,unloaded,WH002,Okhla Depot,45,35,10
2025-04-16,17:00,887,loaded,WH002,Okhla Depot,45,35,10
2025-04-16,06:00,1198,unloaded,WH003,Narela Hub,60,50,15
2025-04-16,09:00,1468,loaded,WH003,Narela Hub,60,50,15
2025-04-16,13:00,1243,unloaded,WH003,Narela Hub,60,50,15
2025-04-16,17:00,1595,loaded,WH003,Narela Hub,60,50,15
2025-04-17,06:00,783,unloaded,WH001,Bawana Main,50,40,12
2025-04-17,09:00,1281,loaded,WH001,Bawana Main,50,40,12
2025-04-17,13:00,974,unloaded,WH001,Bawana Main,50,40,12
2025-04-17,17:00,1261,loaded,WH001,Bawana Main,50,40,12
2025-04-17,06:00,636,unloaded,WH002,Okhla Depot,45,35,10
2025-04-17,09:00,914,loaded,WH002,Okhla Depot,45,35,10
2025-04-17,13:00,761,unloaded,WH002,Okhla Depot,45,35,10
2025-04-17,17:00,817,loaded,WH002,Okhla Depot,45,35,10
2025-04-17,06:00,1238,unloaded,WH003,Narela Hub,60,50,15
2025-04-17,09:00,1554,loaded,WH003,Narela Hub,60,50,15
2025-04-17,13:00,1156,unloaded,WH003,Narela Hub,60,50,15
2025-04-17,17:00,1509,loaded,WH003,Narela Hub,60,50,15
2025-04-18,06:00,905,unloaded,WH001,Bawana Main,50,40,12
2025-04-18,09:00,1160,loaded,WH001,Bawana Main,50,40,12
2025-04-18,13:00,944,unloaded,WH001,Bawana Main,50,40,12
2025-04-18,17:00,1128,loaded,WH001,Bawana Main,50,40,12
2025-04-18,06:00,684,unloaded,WH002,Okhla Depot,45,35,10
2025-04-18,09:00,892,loaded,WH002,Okhla Depot,45,35,10
2025-04-18,13:00,721,unloaded,WH002,Okhla Depot,45,35,10
2025-04-18,17:00,836,loaded,WH002,Okhla Depot,45,35,10
2025-04-18,06:00,1153,unloaded,WH003,Narela Hub,60,50,15
2025-04-18,09:00,1484,loaded,WH003,Narela Hub,60,50,15
2025-04-18,13:00,1258,unloaded,WH003,Narela Hub,60,50,15
2025-04-18,17:00,1572,loaded,WH003,Narela Hub,60,50,15
2025-04-19,06:00,709,unloaded,WH001,Bawana Main,50,40,12
2025-04-19,09:00,1116,loaded,WH001,Bawana Main,50,40,12
2025-04-19,13:00,898,unloaded,WH001,Bawana Main,50,40,12
2025-04-19,17:00,1194,loaded,WH001,Bawana Main,50,40,12
2025-04-19,06:00,631,unloaded,WH002,Okhla Depot,45,35,10
2025-04-19,09:00,676,loaded,WH002,Okhla Depot,45,35,10
2025-04-19,13:00,654,unloaded,WH002,Okhla Depot,45,35,10
2025-04-19,17:00,794,loaded,WH002,Okhla Depot,45,35,10
2025-04-19,06:00,1192,unloaded,WH003,Narela Hub,60,50,15
2025-04-19,09:00,1530,loaded,WH003,Narela Hub,60,50,15
2025-04-19,13:00,1108,unloaded,WH003,Narela Hub,60,50,15
2025-04-19,17:00,1384,loaded,WH003,Narela Hub,60,50,15
2025-04-20,06:00,735,unloaded,WH001,Bawana Main,50,40,12
2025-04-20,09:00,1047,loaded,WH001,Bawana Main,50,40,12
2025-04-20,13:00,690,unloaded,WH001,Bawana Main,50,40,12
2025-04-20,17:00,1164,loaded,WH001,Bawana Main,50,40,12
2025-04-20,06:00,526,unloaded,WH002,Okhla Depot,45,35,10
2025-04-20,09:00,745,loaded,WH002,Okhla Depot,45,35,10
2025-04-20,13:00,559,unloaded,WH002,Okhla Depot,45,35,10
2025-04-20,17:00,752,loaded,WH002,Okhla Depot,45,35,10
2025-04-20,06:00,1128,unloaded,WH003,Narela Hub,60,50,15
2025-04-20,09:00,1323,loaded,WH003,Narela Hub,60,50,15
2025-04-20,13:00,1201,unloaded,WH003,Narela Hub,60,50,15
2025-04-20,17:00,1349,loaded,WH003,Narela Hub,60,50,15
2025-04-21,06:00,825,unloaded,WH001,Bawana Main,50,40,12
2025-04-21,09:00,1263,loaded,WH001,Bawana Main,50,40,12
2025-04-21,13:00,929,unloaded,WH001,Bawana Main,50,40,12
2025-04-21,17:00,1268,loaded,WH001,Bawana Main,50,40,12
2025-04-21,06:00,643,unloaded,WH002,Okhla Depot,45,35,10
2025-04-21,09:00,954,loaded,WH002,Okhla Depot,45,35,10
2025-04-21,13:00,668,unloaded,WH002,Okhla Depot,45,35,10
2025-04-21,17:00,984,loaded,WH002,Okhla Depot,45,35,10
2025-04-21,06:00,1428,unloaded,WH003,Narela Hub,60,50,15
2025-04-21,09:00,1501,loaded,WH003,Narela Hub,60,50,15
2025-04-21,13:00,1147,unloaded,WH003,Narela Hub,60,50,15
2025-04-21,17:00,1547,loaded,WH003,Narela Hub,60,50,15
2025-04-22,06:00,1049,unloaded,WH001,Bawana Main,50,40,12
2025-04-22,09:00,1281,loaded,WH001,Bawana Main,50,40,12
2025-04-22,13:00,855,unloaded,WH001,Bawana Main,50,40,12
2025-04-22,17:00,1110,loaded,WH001,Bawana Main,50,40,12
2025-04-22,06:00,720,unloaded,WH002,Okhla Depot,45,35,10
2025-04-22,09:00,862,loaded,WH002,Okhla Depot,45,35,10
2025-04-22,13:00,642,unloaded,WH002,Okhla Depot,45,35,10
2025-04-22,17:00,809,loaded,WH002,Okhla Depot,45,35,10
2025-04-22,06:00,1374,unloaded,WH003,Narela Hub,60,50,15
2025-04-22,09:00,1544,loaded,WH003,Narela Hub,60,50,15
2025-04-22,13:00,1145,unloaded,WH003,Narela Hub,60,50,15
2025-04-22,17:00,1446,loaded,WH003,Narela Hub,60,50,15
2025-04-23,06:00,963,unloaded,WH001,Bawana Main,50,40,12
2025-04-23,09:00,1232,loaded,WH001,Bawana Main,50,40,12
2025-04-23,13:00,938,unloaded,WH001,Bawana Main,50,40,12
2025-04-23,17:00,1216,loaded,WH001,Bawana Main,50,40,12
2025-04-23,06:00,547,unloaded,WH002,Okhla Depot,45,35,10
2025-04-23,09:00,911,loaded,WH002,Okhla Depot,45,35,10
2025-04-23,13:00,486,unloaded,WH002,Okhla Depot,45,35,10
2025-04-23,17:00,824,loaded,WH002,Okhla Depot,45,35,10
2025-04-23,06:00,1219,unloaded,WH003,Narela Hub,60,50,15
2025-04-23,09:00,1531,loaded,WH003,Narela Hub,60,50,15
2025-04-23,13:00,1234,unloaded,WH003,Narela Hub,60,50,15
2025-04-23,17:00,1517,loaded,WH003,Narela Hub,60,50,15
2025-04-24,06:00,908,unloaded,WH001,Bawana Main,50,40,12
2025-04-24,09:00,1282,loaded,WH001,Bawana Main,50,40,12
2025-04-24,13:00,916,unloaded,WH001,Bawana Main,50,40,12
2025-04-24,17:00,1174,loaded,WH001,Bawana Main,50,40,12
2025-04-24,06:00,651,unloaded,WH002,Okhla Depot,45,35,10
2025-04-24,09:00,961,loaded,WH002,Okhla Depot,45,35,10
2025-04-24,13:00,670,unloaded,WH002,Okhla Depot,45,35,10
2025-04-24,17:00,879,loaded,WH002,Okhla Depot,45,35,10
2025-04-24,06:00,1409,unloaded,WH003,Narela Hub,60,50,15
2025-04-24,09:00,1511,loaded,WH003,Narela Hub,60,50,15
2025-04-24,13:00,1240,unloaded,WH003,Narela Hub,60,50,15
2025-04-24,17:00,1552,loaded,WH003,Narela Hub,60,50,15
2025-04-25,06:00,1022,unloaded,WH001,Bawana Main,50,40,12
2025-04-25,09:00,1130,loaded,WH001,Bawana Main,50,40,12
2025-04-25,13:00,908,unloaded,WH001,Bawana Main,50,40,12
2025-04-25,17:00,1190,loaded,WH001,Bawana Main,50,40,12
2025-04-25,06:00,633,unloaded,WH002,Okhla Depot,45,35,10
2025-04-25,09:00,933,loaded,WH002,Okhla Depot,45,35,10
2025-04-25,13:00,705,unloaded,WH002,Okhla Depot,45,35,10
2025-04-25,17:00,859,loaded,WH002,Okhla Depot,45,35,10
2025-04-25,06:00,1214,unloaded,WH003,Narela Hub,60,50,15
2025-04-25,09:00,1490,loaded,WH003,Narela Hub,60,50,15
2025-04-25,13:00,1326,unloaded,WH003,Narela Hub,60,50,15
2025-04-25,17:00,1433,loaded,WH003,Narela Hub,60,50,15
2025-04-26,06:00,954,unloaded,WH001,Bawana Main,50,40,12
2025-04-26,09:00,1086,loaded,WH001,Bawana Main,50,40,12
2025-04-26,13:00,804,unloaded,WH001,Bawana Main,50,40,12
2025-04-26,17:00,1080,loaded,WH001,Bawana Main,50,40,12
2025-04-26,06:00,486,unloaded,WH002,Okhla Depot,45,35,10
2025-04-26,09:00,744,loaded,WH002,Okhla Depot,45,35,10
2025-04-26,13:00,626,unloaded,WH002,Okhla Depot,45,35,10
2025-04-26,17:00,710,loaded,WH002,Okhla Depot,45,35,10
2025-04-26,06:00,1106,unloaded,WH003,Narela Hub,60,50,15
2025-04-26,09:00,1370,loaded,WH003,Narela Hub,60,50,15
2025-04-26,13:00,1253,unloaded,WH003,Narela Hub,60,50,15
2025-04-26,17:00,1293,loaded,WH003,Narela Hub,60,50,15
2025-04-27,06:00,666,unloaded,WH001,Bawana Main,50,40,12
2025-04-27,09:00,1144,loaded,WH001,Bawana Main,50,40,12
2025-04-27,13:00,937,unloaded,WH001,Bawana Main,50,40,12
2025-04-27,17:00,1148,loaded,WH001,Bawana Main,50,40,12
2025-04-27,06:00,567,unloaded,WH002,Okhla Depot,45,35,10
2025-04-27,09:00,876,loaded,WH002,Okhla Depot,45,35,10
2025-04-27,13:00,394,unloaded,WH002,Okhla Depot,45,35,10
2025-04-27,17:00,814,loaded,WH002,Okhla Depot,45,35,10
2025-04-27,06:00,1146,unloaded,WH003,Narela Hub,60,50,15
2025-04-27,09:00,1407,loaded,WH003,Narela Hub,60,50,15
2025-04-27,13:00,1211,unloaded,WH003,Narela Hub,60,50,15
2025-04-27,17:00,1355,loaded,WH003,Narela Hub,60,50,15
2025-04-28,06:00,896,unloaded,WH001,Bawana Main,50,40,12
2025-04-28,09:00,1201,loaded,WH001,Bawana Main,50,40,12
2025-04-28,13:00,1053,unloaded,WH001,Bawana Main,50,40,12
2025-04-28,17:00,1213,loaded,WH001,Bawana Main,50,40,12
2025-04-28,06:00,619,unloaded,WH002,Okhla Depot,45,35,10
2025-04-28,09:00,975,loaded,WH002,Okhla Depot,45,35,10
2025-04-28,13:00,638,unloaded,WH002,Okhla Depot,45,35,10
2025-04-28,17:00,802,loaded,WH002,Okhla Depot,45,35,10
2025-04-28,06:00,1406,unloaded,WH003,Narela Hub,60,50,15
2025-04-28,09:00,1476,loaded,WH003,Narela Hub,60,50,15
2025-04-28,13:00,1321,unloaded,WH003,Narela Hub,60,50,15
2025-04-28,17:00,1438,loaded,WH003,Narela Hub,60,50,15
2025-04-29,06:00,801,unloaded,WH001,Bawana Main,50,40,12
2025-04-29,09:00,1184,loaded,WH001,Bawana Main,50,40,12
2025-04-29,13:00,912,unloaded,WH001,Bawana Main,50,40,12
2025-04-29,17:00,1243,loaded,WH001,Bawana Main,50,40,12
2025-04-29,06:00,555,unloaded,WH002,Okhla Depot,45,35,10
2025-04-29,09:00,985,loaded,WH002,Okhla Depot,45,35,10
2025-04-29,13:00,776,unloaded,WH002,Okhla Depot,45,35,10
2025-04-29,17:00,885,loaded,WH002,Okhla Depot,45,35,10
2025-04-29,06:00,1260,unloaded,WH003,Narela Hub,60,50,15
2025-04-29,09:00,1439,loaded,WH003,Narela Hub,60,50,15
2025-04-29,13:00,1264,unloaded,WH003,Narela Hub,60,50,15
2025-04-29,17:00,1600,loaded,WH003,Narela Hub,60,50,15
2025-04-30,06:00,1086,unloaded,WH001,Bawana Main,50,40,12
2025-04-30,09:00,1212,loaded,WH001,Bawana Main,50,40,12
2025-04-30,13:00,906,unloaded,WH001,Bawana Main,50,40,12
2025-04-30,17:00,1138,loaded,WH001,Bawana Main,50,40,12
2025-04-30,06:00,528,unloaded,WH002,Okhla Depot,45,35,10
2025-04-30,09:00,984,loaded,WH002,Okhla Depot,45,35,10
2025-04-30,13:00,670,unloaded,WH002,Okhla Depot,45,35,10
2025-04-30,17:00,945,loaded,WH002,Okhla Depot,45,35,10
2025-04-30,06:00,1255,unloaded,WH003,Narela Hub,60,50,15
2025-04-30,09:00,1583,loaded,WH003,Narela Hub,60,50,15
2025-04-30,13:00,1241,unloaded,WH003,Narela Hub,60,50,15
2025-04-30,17:00,1523,loaded,WH003,Narela Hub,60,50,15
2025-05-01,06:00,941,unloaded,WH001,Bawana Main,50,40,12
2025-05-01,09:00,1258,loaded,WH001,Bawana Main,50,40,12
2025-05-01,13:00,869,unloaded,WH001,Bawana Main,50,40,12
2025-05-01,17:00,1159,loaded,WH001,Bawana Main,50,40,12
2025-05-01,06:00,696,unloaded,WH002,Okhla Depot,45,35,10
2025-05-01,09:00,977,loaded,WH002,Okhla Depot,45,35,10
2025-05-01,13:00,639,unloaded,WH002,Okhla Depot,45,35,10
2025-05-01,17:00,957,loaded,WH002,Okhla Depot,45,35,10
2025-05-01,06:00,1312,unloaded,WH003,Narela Hub,60,50,15
2025-05-01,09:00,1451,loaded,WH003,Narela Hub,60,50,15
2025-05-01,13:00,1280,unloaded,WH003,Narela Hub,60,50,15
2025-05-01,17:00,1453,loaded,WH003,Narela Hub,60,50,15
2025-05-02,06:00,1079,unloaded,WH001,Bawana Main,50,40,12
2025-05-02,09:00,1281,loaded,WH001,Bawana Main,50,40,12
2025-05-02,13:00,937,unloaded,WH001,Bawana Main,50,40,12
2025-05-02,17:00,1293,loaded,WH001,Bawana Main,50,40,12
2025-05-02,06:00,561,unloaded,WH002,Okhla Depot,45,35,10
2025-05-02,09:00,862,loaded,WH002,Okhla Depot,45,35,10
2025-05-02,13:00,703,unloaded,WH002,Okhla Depot,45,35,10
2025-05-02,17:00,883,loaded,WH002,Okhla Depot,45,35,10
2025-05-02,06:00,1232,unloaded,WH003,Narela Hub,60,50,15
2025-05-02,09:00,1411,loaded,WH003,Narela Hub,60,50,15
2025-05-02,13:00,1212,unloaded,WH003,Narela Hub,60,50,15
2025-05-02,17:00,1555,loaded,WH003,Narela Hub,60,50,15
2025-05-03,06:00,787,unloaded,WH001,Bawana Main,50,40,12
2025-05-03,09:00,1166,loaded,WH001,Bawana Main,50,40,12
2025-05-03,13:00,824,unloaded,WH001,Bawana Main,50,40,12
2025-05-03,17:00,1133,loaded,WH001,Bawana Main,50,40,12
2025-05-03,06:00,674,unloaded,WH002,Okhla Depot,45,35,10
2025-05-03,09:00,732,loaded,WH002,Okhla Depot,45,35,10
2025-05-03,13:00,534,unloaded,WH002,Okhla Depot,45,35,10
2025-05-03,17:00,777,loaded,WH002,Okhla Depot,45,35,10
2025-05-03,06:00,1108,unloaded,WH003,Narela Hub,60,50,15
2025-05-03,09:00,1304,loaded,WH003,Narela Hub,60,50,15
2025-05-03,13:00,1262,unloaded,WH003,Narela Hub,60,50,15
2025-05-03,17:00,1395,loaded,WH003,Narela Hub,60,50,15
2025-05-04,06:00,889,unloaded,WH001,Bawana Main,50,40,12
2025-05-04,09:00,1075,loaded,WH001,Bawana Main,50,40,12
2025-05-04,13:00,972,unloaded,WH001,Bawana Main,50,40,12
2025-05-04,17:00,1043,loaded,WH001,Bawana Main,50,40,12
2025-05-04,06:00,455,unloaded,WH002,Okhla Depot,45,35,10
2025-05-04,09:00,738,loaded,WH002,Okhla Depot,45,35,10
2025-05-04,13:00,533,unloaded,WH002,Okhla Depot,45,35,10
2025-05-04,17:00,823,loaded,WH002,Okhla Depot,45,35,10
2025-05-04,06:00,1113,unloaded,WH003,Narela Hub,60,50,15
2025-05-04,09:00,1462,loaded,WH003,Narela Hub,60,50,15
2025-05-04,13:00,1144,unloaded,WH003,Narela Hub,60,50,15
2025-05-04,17:00,1473,loaded,WH003,Narela Hub,60,50,15
2025-05-05,06:00,964,unloaded,WH001,Bawana Main,50,40,12
2025-05-05,09:00,1133,loaded,WH001,Bawana Main,50,40,12
2025-05-05,13:00,1000,unloaded,WH001,Bawana Main,50,40,12
2025-05-05,17:00,1293,loaded,WH001,Bawana Main,50,40,12
2025-05-05,06:00,720,unloaded,WH002,Okhla Depot,45,35,10
2025-05-05,09:00,826,loaded,WH002,Okhla Depot,45,35,10
2025-05-05,13:00,657,unloaded,WH002,Okhla Depot,45,35,10
2025-05-05,17:00,899,loaded,WH002,Okhla Depot,45,35,10
2025-05-05,06:00,1122,unloaded,WH003,Narela Hub,60,50,15
2025-05-05,09:00,1425,loaded,WH003,Narela Hub,60,50,15
2025-05-05,13:00,1213,unloaded,WH003,Narela Hub,60,50,15
2025-05-05,17:00,1598,loaded,WH003,Narela Hub,60,50,15
2025-05-06,06:00,930,unloaded,WH001,Bawana Main,50,40,12
2025-05-06,09:00,1249,loaded,WH001,Bawana Main,50,40,12
2025-05-06,13:00,1042,unloaded,WH001,Bawana Main,50,40,12
2025-05-06,17:00,1178,loaded,WH001,Bawana Main,50,40,12
2025-05-06,06:00,732,unloaded,WH002,Okhla Depot,45,35,10
2025-05-06,09:00,812,loaded,WH002,Okhla Depot,45,35,10
2025-05-06,13:00,820,unloaded,WH002,Okhla Depot,45,35,10
2025-05-06,17:00,898,loaded,WH002,Okhla Depot,45,35,10
2025-05-06,06:00,1221,unloaded,WH003,Narela Hub,60,50,15
2025-05-06,09:00,1428,loaded,WH003,Narela Hub,60,50,15
2025-05-06,13:00,1300,unloaded,WH003,Narela Hub,60,50,15
2025-05-06,17:00,1423,loaded,WH003,Narela Hub,60,50,15
2025-05-07,06:00,984,unloaded,WH001,Bawana Main,50,40,12
2025-05-07,09:00,1242,loaded,WH001,Bawana Main,50,40,12
2025-05-07,13:00,1066,unloaded,WH001,Bawana Main,50,40,12
2025-05-07,17:00,1118,loaded,WH001,Bawana Main,50,40,12
2025-05-07,06:00,774,unloaded,WH002,Okhla Depot,45,35,10
2025-05-07,09:00,940,loaded,WH002,Okhla Depot,45,35,10
2025-05-07,13:00,562,unloaded,WH002,Okhla Depot,45,35,10
2025-05-07,17:00,884,loaded,WH002,Okhla Depot,45,35,10
2025-05-07,06:00,1316,unloaded,WH003,Narela Hub,60,50,15
2025-05-07,09:00,1559,loaded,WH003,Narela Hub,60,50,15
2025-05-07,13:00,1217,unloaded,WH003,Narela Hub,60,50,15
2025-05-07,17:00,1544,loaded,WH003,Narela Hub,60,50,15
2025-05-08,06:00,1040,unloaded,WH001,Bawana Main,50,40,12
2025-05-08,09:00,1153,loaded,WH001,Bawana Main,50,40,12
2025-05-08,13:00,1019,unloaded,WH001,Bawana Main,50,40,12
2025-05-08,17:00,1198,loaded,WH001,Bawana Main,50,40,12
2025-05-08,06:00,673,unloaded,WH002,Okhla Depot,45,35,10
2025-05-08,09:00,895,loaded,WH002,Okhla Depot,45,35,10
2025-05-08,13:00,586,unloaded,WH002,Okhla Depot,45,35,10
2025-05-08,17:00,980,loaded,WH002,Okhla Depot,45,35,10
2025-05-08,06:00,1326,unloaded,WH003,Narela Hub,60,50,15
2025-05-08,09:00,1596,loaded,WH003,Narela Hub,60,50,15
2025-05-08,13:00,1130,unloaded,WH003,Narela Hub,60,50,15
2025-05-08,17:00,1598,loaded,WH003,Narela Hub,60,50,15
2025-05-09,06:00,960,unloaded,WH001,Bawana Main,50,40,12
2025-05-09,09:00,1155,loaded,WH001,Bawana Main,50,40,12
2025-05-09,13:00,911,unloaded,WH001,Bawana Main,50,40,12
2025-05-09,17:00,1247,loaded,WH001,Bawana Main,50,40,12
2025-05-09,06:00,768,unloaded,WH002,Okhla Depot,45,35,10
2025-05-09,09:00,927,loaded,WH002,Okhla Depot,45,35,10
2025-05-09,13:00,613,unloaded,WH002,Okhla Depot,45,35,10
2025-05-09,17:00,896,loaded,WH002,Okhla Depot,45,35,10
2025-05-09,06:00,1413,unloaded,WH003,Narela Hub,60,50,15
2025-05-09,09:00,1496,loaded,WH003,Narela Hub,60,50,15
2025-05-09,13:00,1276,unloaded,WH003,Narela Hub,60,50,15
2025-05-09,17:00,1566,loaded,WH003,Narela Hub,60,50,15
2025-05-10,06:00,896,unloaded,WH001,Bawana Main,50,40,12
2025-05-10,09:00,1061,loaded,WH001,Bawana Main,50,40,12
2025-05-10,13:00,772,unloaded,WH001,Bawana Main,50,40,12
2025-05-10,17:00,966,loaded,WH001,Bawana Main,50,40,12
2025-05-10,06:00,430,unloaded,WH002,Okhla Depot,45,35,10
